subid	risk	ethnic	gender	age	wvcat	active
719	.	4	0	21	1	PRCA
719	90	4	0	21	1	SWAT
719	50	4	0	21	1	XRAY
720	25	4	1	23	0	APPL
720	30	4	1	23	0	BIKE
720	0	4	1	23	0	BRCA
720	30	4	1	23	0	CAR
720	0	4	1	23	0	DIAB
720	0	4	1	23	0	DOC
720	25	4	1	23	0	FLU
720	0	4	1	23	0	GREY
720	0	4	1	23	0	HRT
720	50	4	1	23	0	NUC
720	.	4	1	23	0	OVCA
720	50	4	1	23	0	PLANE
720	30	4	1	23	0	POOL
720	0	4	1	23	0	PRCA
720	60	4	1	23	0	SWAT
720	30	4	1	23	0	XRAY
721	30	4	0	19	2	APPL
721	20	4	0	19	2	BIKE
721	20	4	0	19	2	BRCA
721	60	4	0	19	2	CAR
721	40	4	0	19	2	DIAB
721	30	4	0	19	2	DOC
721	60	4	0	19	2	FLU
721	20	4	0	19	2	GREY
721	20	4	0	19	2	HRT
721	100	4	0	19	2	NUC
721	20	4	0	19	2	OVCA
721	40	4	0	19	2	PLANE
721	60	4	0	19	2	POOL
721	.	4	0	19	2	PRCA
721	70	4	0	19	2	SWAT
721	60	4	0	19	2	XRAY
722	2	4	0	20	1	APPL
722	0	4	0	20	1	BIKE
722	5	4	0	20	1	BRCA
722	15	4	0	20	1	CAR
722	12	4	0	20	1	DIAB
722	0	4	0	20	1	DOC
722	35	4	0	20	1	FLU
722	10	4	0	20	1	GREY
722	7	4	0	20	1	HRT
722	75	4	0	20	1	NUC
722	5	4	0	20	1	OVCA
722	40	4	0	20	1	PLANE
722	25	4	0	20	1	POOL
722	.	4	0	20	1	PRCA
722	75	4	0	20	1	SWAT
722	15	4	0	20	1	XRAY
723	25	4	1	20	0	APPL
723	60	4	1	20	0	BIKE
723	10	4	1	20	0	BRCA
723	90	4	1	20	0	CAR
723	10	4	1	20	0	DIAB
723	0	4	1	20	0	DOC
723	5	4	1	20	0	FLU
723	25	4	1	20	0	GREY
723	15	4	1	20	0	HRT
723	80	4	1	20	0	NUC
723	.	4	1	20	0	OVCA
723	30	4	1	20	0	PLANE
723	10	4	1	20	0	POOL
723	10	4	1	20	0	PRCA
723	70	4	1	20	0	SWAT
723	40	4	1	20	0	XRAY
724	15	4	0	.	2	APPL
724	30	4	0	.	2	BIKE
724	0	4	0	.	2	BRCA
724	20	4	0	.	2	CAR
724	.	4	0	.	2	DIAB
724	10	4	0	.	2	DOC
724	2	4	0	.	2	FLU
724	5	4	0	.	2	GREY
724	15	4	0	.	2	HRT
724	75	4	0	.	2	NUC
724	30	4	0	.	2	OVCA
724	50	4	0	.	2	PLANE
724	10	4	0	.	2	POOL
724	.	4	0	.	2	PRCA
724	75	4	0	.	2	SWAT
724	35	4	0	.	2	XRAY
725	10	4	0	20	1	APPL
725	20	4	0	20	1	BIKE
725	20	4	0	20	1	BRCA
725	10	4	0	20	1	CAR
725	10	4	0	20	1	DIAB
725	20	4	0	20	1	DOC
725	10	4	0	20	1	FLU
725	15	4	0	20	1	GREY
725	10	4	0	20	1	HRT
725	80	4	0	20	1	NUC
725	10	4	0	20	1	OVCA
725	10	4	0	20	1	PLANE
725	20	4	0	20	1	POOL
725	.	4	0	20	1	PRCA
725	20	4	0	20	1	SWAT
725	10	4	0	20	1	XRAY
726	10	4	0	21	3	APPL
726	15	4	0	21	3	BIKE
726	25	4	0	21	3	BRCA
726	15	4	0	21	3	CAR
726	25	4	0	21	3	DIAB
726	20	4	0	21	3	DOC
726	5	4	0	21	3	FLU
726	10	4	0	21	3	GREY
726	30	4	0	21	3	HRT
726	70	4	0	21	3	NUC
726	25	4	0	21	3	OVCA
726	20	4	0	21	3	PLANE
726	5	4	0	21	3	POOL
726	.	4	0	21	3	PRCA
726	55	4	0	21	3	SWAT
726	55	4	0	21	3	XRAY
727	15	4	0	20	1	APPL
727	0	4	0	20	1	BIKE
727	60	4	0	20	1	BRCA
727	50	4	0	20	1	CAR
727	50	4	0	20	1	DIAB
727	10	4	0	20	1	DOC
727	5	4	0	20	1	FLU
727	30	4	0	20	1	GREY
727	5	4	0	20	1	HRT
727	100	4	0	20	1	NUC
727	50	4	0	20	1	OVCA
727	70	4	0	20	1	PLANE
727	70	4	0	20	1	POOL
727	.	4	0	20	1	PRCA
727	75	4	0	20	1	SWAT
727	60	4	0	20	1	XRAY
733	5	4	0	19	0	APPL
733	20	4	0	19	0	BIKE
733	2	4	0	19	0	BRCA
733	25	4	0	19	0	CAR
733	2	4	0	19	0	DIAB
733	2	4	0	19	0	DOC
733	2	4	0	19	0	FLU
733	0	4	0	19	0	GREY
733	2	4	0	19	0	HRT
733	93	4	0	19	0	NUC
733	2	4	0	19	0	OVCA
733	15	4	0	19	0	PLANE
733	15	4	0	19	0	POOL
733	.	4	0	19	0	PRCA
733	20	4	0	19	0	SWAT
733	8	4	0	19	0	XRAY
739	3	4	0	23	1	APPL
739	20	4	0	23	1	BIKE
739	5	4	0	23	1	BRCA
739	5	4	0	23	1	CAR
739	2	4	0	23	1	DIAB
739	30	4	0	23	1	DOC
739	15	4	0	23	1	FLU
739	80	4	0	23	1	GREY
739	5	4	0	23	1	HRT
739	100	4	0	23	1	NUC
739	5	4	0	23	1	OVCA
739	1	4	0	23	1	PLANE
739	10	4	0	23	1	POOL
739	.	4	0	23	1	PRCA
739	90	4	0	23	1	SWAT
739	10	4	0	23	1	XRAY
743	5	4	1	25	3	APPL
743	20	4	1	25	3	BIKE
743	0	4	1	25	3	BRCA
743	20	4	1	25	3	CAR
743	0	4	1	25	3	DIAB
743	0	4	1	25	3	DOC
743	5	4	1	25	3	FLU
743	10	4	1	25	3	GREY
743	0	4	1	25	3	HRT
743	40	4	1	25	3	NUC
743	.	4	1	25	3	OVCA
743	50	4	1	25	3	PLANE
743	10	4	1	25	3	POOL
743	0	4	1	25	3	PRCA
743	80	4	1	25	3	SWAT
743	1	4	1	25	3	XRAY
744	20	4	0	23	0	APPL
744	10	4	0	23	0	BIKE
744	0	4	0	23	0	BRCA
744	40	4	0	23	0	CAR
744	0	4	0	23	0	DIAB
744	20	4	0	23	0	DOC
744	10	4	0	23	0	FLU
744	0	4	0	23	0	GREY
744	0	4	0	23	0	HRT
744	30	4	0	23	0	NUC
744	0	4	0	23	0	OVCA
744	0	4	0	23	0	PLANE
744	10	4	0	23	0	POOL
744	.	4	0	23	0	PRCA
744	65	4	0	23	0	SWAT
744	5	4	0	23	0	XRAY
745	50	4	1	23	1	APPL
745	20	4	1	23	1	BIKE
745	20	4	1	23	1	BRCA
745	20	4	1	23	1	CAR
745	50	4	1	23	1	DIAB
745	0	4	1	23	1	DOC
745	0	4	1	23	1	FLU
745	.	4	1	23	1	GREY
745	20	4	1	23	1	HRT
745	70	4	1	23	1	NUC
745	.	4	1	23	1	OVCA
745	50	4	1	23	1	PLANE
745	10	4	1	23	1	POOL
745	10	4	1	23	1	PRCA
745	95	4	1	23	1	SWAT
745	10	4	1	23	1	XRAY
746	10	4	1	20	0	APPL
746	70	4	1	20	0	BIKE
746	10	4	1	20	0	BRCA
746	80	4	1	20	0	CAR
746	.	4	1	20	0	DIAB
746	0	4	1	20	0	DOC
746	5	4	1	20	0	FLU
746	0	4	1	20	0	GREY
746	0	4	1	20	0	HRT
746	100	4	1	20	0	NUC
746	.	4	1	20	0	OVCA
746	10	4	1	20	0	PLANE
746	20	4	1	20	0	POOL
746	0	4	1	20	0	PRCA
746	90	4	1	20	0	SWAT
746	50	4	1	20	0	XRAY
747	30	4	0	22	1	APPL
747	30	4	0	22	1	BIKE
747	60	4	0	22	1	BRCA
747	60	4	0	22	1	CAR
747	.	4	0	22	1	DIAB
747	50	4	0	22	1	DOC
747	10	4	0	22	1	FLU
747	30	4	0	22	1	GREY
747	20	4	0	22	1	HRT
747	80	4	0	22	1	NUC
747	50	4	0	22	1	OVCA
747	70	4	0	22	1	PLANE
747	50	4	0	22	1	POOL
747	.	4	0	22	1	PRCA
747	65	4	0	22	1	SWAT
747	40	4	0	22	1	XRAY
748	15	4	0	22	0	APPL
748	30	4	0	22	0	BIKE
748	10	4	0	22	0	BRCA
748	40	4	0	22	0	CAR
748	5	4	0	22	0	DIAB
748	10	4	0	22	0	DOC
748	0	4	0	22	0	FLU
748	5	4	0	22	0	GREY
748	30	4	0	22	0	HRT
748	95	4	0	22	0	NUC
748	30	4	0	22	0	OVCA
748	10	4	0	22	0	PLANE
748	8	4	0	22	0	POOL
748	.	4	0	22	0	PRCA
748	70	4	0	22	0	SWAT
748	15	4	0	22	0	XRAY
749	20	4	0	21	3	APPL
749	50	4	0	21	3	BIKE
749	50	4	0	21	3	BRCA
749	50	4	0	21	3	CAR
749	50	4	0	21	3	DIAB
749	75	4	0	21	3	DOC
749	50	4	0	21	3	FLU
749	65	4	0	21	3	GREY
749	75	4	0	21	3	HRT
749	50	4	0	21	3	NUC
749	0	4	0	21	3	OVCA
749	50	4	0	21	3	PLANE
749	60	4	0	21	3	POOL
749	.	4	0	21	3	PRCA
749	50	4	0	21	3	SWAT
749	50	4	0	21	3	XRAY
750	10	4	0	19	0	APPL
750	15	4	0	19	0	BIKE
750	60	4	0	19	0	BRCA
750	16	4	0	19	0	CAR
750	.	4	0	19	0	DIAB
750	5	4	0	19	0	DOC
750	5	4	0	19	0	FLU
750	10	4	0	19	0	GREY
750	10	4	0	19	0	HRT
750	100	4	0	19	0	NUC
750	20	4	0	19	0	OVCA
750	20	4	0	19	0	PLANE
750	20	4	0	19	0	POOL
750	.	4	0	19	0	PRCA
750	20	4	0	19	0	SWAT
750	55	4	0	19	0	XRAY
751	5	4	1	21	0	APPL
751	15	4	1	21	0	BIKE
751	20	4	1	21	0	BRCA
751	15	4	1	21	0	CAR
751	15	4	1	21	0	DIAB
751	30	4	1	21	0	DOC
751	15	4	1	21	0	FLU
751	15	4	1	21	0	GREY
751	10	4	1	21	0	HRT
751	80	4	1	21	0	NUC
751	.	4	1	21	0	OVCA
751	15	4	1	21	0	PLANE
751	15	4	1	21	0	POOL
751	15	4	1	21	0	PRCA
751	65	4	1	21	0	SWAT
751	40	4	1	21	0	XRAY
757	15	4	1	24	0	APPL
757	5	4	1	24	0	BIKE
757	.	4	1	24	0	BRCA
757	20	4	1	24	0	CAR
757	50	4	1	24	0	DIAB
757	5	4	1	24	0	DOC
757	5	4	1	24	0	FLU
757	50	4	1	24	0	GREY
757	50	4	1	24	0	HRT
757	80	4	1	24	0	NUC
757	.	4	1	24	0	OVCA
757	20	4	1	24	0	PLANE
757	5	4	1	24	0	POOL
757	50	4	1	24	0	PRCA
757	95	4	1	24	0	SWAT
757	60	4	1	24	0	XRAY
758	20	4	1	26	0	APPL
758	35	4	1	26	0	BIKE
758	25	4	1	26	0	BRCA
758	25	4	1	26	0	CAR
758	15	4	1	26	0	DIAB
758	5	4	1	26	0	DOC
758	25	4	1	26	0	FLU
758	35	4	1	26	0	GREY
758	15	4	1	26	0	HRT
758	60	4	1	26	0	NUC
758	.	4	1	26	0	OVCA
758	10	4	1	26	0	PLANE
758	10	4	1	26	0	POOL
758	30	4	1	26	0	PRCA
758	70	4	1	26	0	SWAT
758	20	4	1	26	0	XRAY
802	25	4	0	18	0	APPL
802	10	4	0	18	0	BIKE
802	50	4	0	18	0	BRCA
802	5	4	0	18	0	CAR
802	0	4	0	18	0	DIAB
802	50	4	0	18	0	DOC
802	25	4	0	18	0	FLU
802	50	4	0	18	0	GREY
802	50	4	0	18	0	HRT
802	100	4	0	18	0	NUC
802	25	4	0	18	0	OVCA
802	25	4	0	18	0	PLANE
802	0	4	0	18	0	POOL
802	.	4	0	18	0	PRCA
802	100	4	0	18	0	SWAT
802	75	4	0	18	0	XRAY
803	20	4	0	19	0	APPL
803	30	4	0	19	0	BIKE
803	70	4	0	19	0	BRCA
803	30	4	0	19	0	CAR
803	10	4	0	19	0	DIAB
803	40	4	0	19	0	DOC
803	70	4	0	19	0	FLU
803	10	4	0	19	0	GREY
803	60	4	0	19	0	HRT
803	77	4	0	19	0	NUC
803	40	4	0	19	0	OVCA
803	40	4	0	19	0	PLANE
803	55	4	0	19	0	POOL
803	.	4	0	19	0	PRCA
803	77	4	0	19	0	SWAT
803	65	4	0	19	0	XRAY
804	70	4	0	18	0	APPL
804	70	4	0	18	0	BIKE
804	60	4	0	18	0	BRCA
804	70	4	0	18	0	CAR
804	70	4	0	18	0	DIAB
804	70	4	0	18	0	DOC
804	80	4	0	18	0	FLU
804	70	4	0	18	0	GREY
804	70	4	0	18	0	HRT
804	85	4	0	18	0	NUC
804	60	4	0	18	0	OVCA
804	70	4	0	18	0	PLANE
804	70	4	0	18	0	POOL
804	.	4	0	18	0	PRCA
804	70	4	0	18	0	SWAT
804	90	4	0	18	0	XRAY
805	10	4	0	18	0	APPL
805	30	4	0	18	0	BIKE
805	40	4	0	18	0	BRCA
805	20	4	0	18	0	CAR
805	10	4	0	18	0	DIAB
805	50	4	0	18	0	DOC
805	20	4	0	18	0	FLU
805	0	4	0	18	0	GREY
805	40	4	0	18	0	HRT
805	.	4	0	18	0	NUC
805	30	4	0	18	0	OVCA
805	10	4	0	18	0	PLANE
805	10	4	0	18	0	POOL
805	.	4	0	18	0	PRCA
805	60	4	0	18	0	SWAT
805	20	4	0	18	0	XRAY
810	5	4	1	18	1	APPL
810	30	4	1	18	1	BIKE
810	79	4	1	18	1	BRCA
810	10	4	1	18	1	CAR
810	60	4	1	18	1	DIAB
810	70	4	1	18	1	DOC
810	17	4	1	18	1	FLU
810	30	4	1	18	1	GREY
810	80	4	1	18	1	HRT
810	90	4	1	18	1	NUC
810	.	4	1	18	1	OVCA
810	5	4	1	18	1	PLANE
810	12	4	1	18	1	POOL
810	75	4	1	18	1	PRCA
810	87	4	1	18	1	SWAT
810	60	4	1	18	1	XRAY
813	20	4	0	18	0	APPL
813	20	4	0	18	0	BIKE
813	30	4	0	18	0	BRCA
813	50	4	0	18	0	CAR
813	10	4	0	18	0	DIAB
813	20	4	0	18	0	DOC
813	10	4	0	18	0	FLU
813	10	4	0	18	0	GREY
813	45	4	0	18	0	HRT
813	85	4	0	18	0	NUC
813	40	4	0	18	0	OVCA
813	35	4	0	18	0	PLANE
813	10	4	0	18	0	POOL
813	.	4	0	18	0	PRCA
813	65	4	0	18	0	SWAT
813	60	4	0	18	0	XRAY
816	0	4	0	22	1	APPL
816	30	4	0	22	1	BIKE
816	10	4	0	22	1	BRCA
816	80	4	0	22	1	CAR
816	20	4	0	22	1	DIAB
816	50	4	0	22	1	DOC
816	5	4	0	22	1	FLU
816	1	4	0	22	1	GREY
816	30	4	0	22	1	HRT
816	.	4	0	22	1	NUC
816	60	4	0	22	1	OVCA
816	40	4	0	22	1	PLANE
816	50	4	0	22	1	POOL
816	.	4	0	22	1	PRCA
816	30	4	0	22	1	SWAT
816	30	4	0	22	1	XRAY
823	18	4	1	23	0	APPL
823	26	4	1	23	0	BIKE
823	23	4	1	23	0	BRCA
823	9	4	1	23	0	CAR
823	18	4	1	23	0	DIAB
823	26	4	1	23	0	DOC
823	36	4	1	23	0	FLU
823	11	4	1	23	0	GREY
823	12	4	1	23	0	HRT
823	76	4	1	23	0	NUC
823	.	4	1	23	0	OVCA
823	29	4	1	23	0	PLANE
823	37	4	1	23	0	POOL
823	29	4	1	23	0	PRCA
823	93	4	1	23	0	SWAT
823	67	4	1	23	0	XRAY
824	60	4	0	22	0	APPL
824	40	4	0	22	0	BIKE
824	75	4	0	22	0	BRCA
824	50	4	0	22	0	CAR
824	50	4	0	22	0	DIAB
824	75	4	0	22	0	DOC
824	30	4	0	22	0	FLU
824	52	4	0	22	0	GREY
824	89	4	0	22	0	HRT
824	95	4	0	22	0	NUC
824	65	4	0	22	0	OVCA
824	85	4	0	22	0	PLANE
824	60	4	0	22	0	POOL
824	.	4	0	22	0	PRCA
824	85	4	0	22	0	SWAT
824	60	4	0	22	0	XRAY
834	10	4	1	23	0	APPL
834	20	4	1	23	0	BIKE
834	0	4	1	23	0	BRCA
834	30	4	1	23	0	CAR
834	0	4	1	23	0	DIAB
834	5	4	1	23	0	DOC
834	0	4	1	23	0	FLU
834	0	4	1	23	0	GREY
834	0	4	1	23	0	HRT
834	75	4	1	23	0	NUC
834	.	4	1	23	0	OVCA
834	10	4	1	23	0	PLANE
834	5	4	1	23	0	POOL
834	0	4	1	23	0	PRCA
834	90	4	1	23	0	SWAT
834	15	4	1	23	0	XRAY
836	5	4	0	18	2	APPL
836	.	4	0	18	2	BIKE
836	50	4	0	18	2	BRCA
836	.	4	0	18	2	CAR
836	50	4	0	18	2	DIAB
836	.	4	0	18	2	DOC
836	0	4	0	18	2	FLU
836	0	4	0	18	2	GREY
836	30	4	0	18	2	HRT
836	100	4	0	18	2	NUC
836	.	4	0	18	2	OVCA
836	100	4	0	18	2	PLANE
836	90	4	0	18	2	POOL
836	.	4	0	18	2	PRCA
836	70	4	0	18	2	SWAT
836	30	4	0	18	2	XRAY
843	3	4	0	18	0	APPL
843	30	4	0	18	0	BIKE
843	75	4	0	18	0	BRCA
843	45	4	0	18	0	CAR
843	50	4	0	18	0	DIAB
843	50	4	0	18	0	DOC
843	25	4	0	18	0	FLU
843	30	4	0	18	0	GREY
843	80	4	0	18	0	HRT
843	90	4	0	18	0	NUC
843	75	4	0	18	0	OVCA
843	25	4	0	18	0	PLANE
843	20	4	0	18	0	POOL
843	.	4	0	18	0	PRCA
843	75	4	0	18	0	SWAT
843	25	4	0	18	0	XRAY
862	10	4	1	19	2	APPL
862	45	4	1	19	2	BIKE
862	25	4	1	19	2	BRCA
862	80	4	1	19	2	CAR
862	25	4	1	19	2	DIAB
862	10	4	1	19	2	DOC
862	40	4	1	19	2	FLU
862	40	4	1	19	2	GREY
862	30	4	1	19	2	HRT
862	85	4	1	19	2	NUC
862	.	4	1	19	2	OVCA
862	30	4	1	19	2	PLANE
862	15	4	1	19	2	POOL
862	55	4	1	19	2	PRCA
862	70	4	1	19	2	SWAT
862	60	4	1	19	2	XRAY
864	25	4	1	18	0	APPL
864	30	4	1	18	0	BIKE
864	0	4	1	18	0	BRCA
864	90	4	1	18	0	CAR
864	0	4	1	18	0	DIAB
864	40	4	1	18	0	DOC
864	10	4	1	18	0	FLU
864	0	4	1	18	0	GREY
864	10	4	1	18	0	HRT
864	50	4	1	18	0	NUC
864	.	4	1	18	0	OVCA
864	30	4	1	18	0	PLANE
864	30	4	1	18	0	POOL
864	20	4	1	18	0	PRCA
864	70	4	1	18	0	SWAT
864	30	4	1	18	0	XRAY
902	10	4	1	18	0	APPL
902	80	4	1	18	0	BIKE
902	0	4	1	18	0	BRCA
902	20	4	1	18	0	CAR
902	0	4	1	18	0	DIAB
902	30	4	1	18	0	DOC
902	5	4	1	18	0	FLU
902	10	4	1	18	0	GREY
902	1	4	1	18	0	HRT
902	90	4	1	18	0	NUC
902	.	4	1	18	0	OVCA
902	1	4	1	18	0	PLANE
902	5	4	1	18	0	POOL
902	10	4	1	18	0	PRCA
902	20	4	1	18	0	SWAT
902	80	4	1	18	0	XRAY
905	5	4	1	18	0	APPL
905	15	4	1	18	0	BIKE
905	30	4	1	18	0	BRCA
905	15	4	1	18	0	CAR
905	30	4	1	18	0	DIAB
905	3	4	1	18	0	DOC
905	5	4	1	18	0	FLU
905	45	4	1	18	0	GREY
905	50	4	1	18	0	HRT
905	95	4	1	18	0	NUC
905	.	4	1	18	0	OVCA
905	5	4	1	18	0	PLANE
905	5	4	1	18	0	POOL
905	60	4	1	18	0	PRCA
905	70	4	1	18	0	SWAT
905	65	4	1	18	0	XRAY
921	30	4	0	19	0	APPL
921	30	4	0	19	0	BIKE
921	10	4	0	19	0	BRCA
921	50	4	0	19	0	CAR
921	0	4	0	19	0	DIAB
921	20	4	0	19	0	DOC
921	0	4	0	19	0	FLU
921	0	4	0	19	0	GREY
921	0	4	0	19	0	HRT
921	100	4	0	19	0	NUC
921	0	4	0	19	0	OVCA
921	20	4	0	19	0	PLANE
921	20	4	0	19	0	POOL
921	.	4	0	19	0	PRCA
921	90	4	0	19	0	SWAT
921	30	4	0	19	0	XRAY
922	0	4	1	20	0	APPL
922	10	4	1	20	0	BIKE
922	0	4	1	20	0	BRCA
922	0	4	1	20	0	CAR
922	0	4	1	20	0	DIAB
922	10	4	1	20	0	DOC
922	0.5	4	1	20	0	FLU
922	0	4	1	20	0	GREY
922	0	4	1	20	0	HRT
922	100	4	1	20	0	NUC
922	.	4	1	20	0	OVCA
922	20	4	1	20	0	PLANE
922	20	4	1	20	0	POOL
922	0	4	1	20	0	PRCA
922	100	4	1	20	0	SWAT
922	10	4	1	20	0	XRAY
925	17	4	0	19	0	APPL
925	14	4	0	19	0	BIKE
925	33	4	0	19	0	BRCA
925	70	4	0	19	0	CAR
925	20	4	0	19	0	DIAB
925	50	4	0	19	0	DOC
925	30	4	0	19	0	FLU
925	10	4	0	19	0	GREY
925	61	4	0	19	0	HRT
925	33	4	0	19	0	NUC
925	20	4	0	19	0	OVCA
925	20	4	0	19	0	PLANE
925	17	4	0	19	0	POOL
925	.	4	0	19	0	PRCA
925	49	4	0	19	0	SWAT
925	70	4	0	19	0	XRAY
926	10	4	1	18	2	APPL
926	30	4	1	18	2	BIKE
926	50	4	1	18	2	BRCA
926	70	4	1	18	2	CAR
926	20	4	1	18	2	DIAB
926	30	4	1	18	2	DOC
926	10	4	1	18	2	FLU
926	20	4	1	18	2	GREY
926	30	4	1	18	2	HRT
926	30	4	1	18	2	NUC
926	.	4	1	18	2	OVCA
926	80	4	1	18	2	PLANE
926	50	4	1	18	2	POOL
926	50	4	1	18	2	PRCA
926	80	4	1	18	2	SWAT
926	90	4	1	18	2	XRAY
927	10	4	1	18	0	APPL
927	40	4	1	18	0	BIKE
927	20	4	1	18	0	BRCA
927	50	4	1	18	0	CAR
927	30	4	1	18	0	DIAB
927	20	4	1	18	0	DOC
927	20	4	1	18	0	FLU
927	30	4	1	18	0	GREY
927	5	4	1	18	0	HRT
927	60	4	1	18	0	NUC
927	.	4	1	18	0	OVCA
927	40	4	1	18	0	PLANE
927	15	4	1	18	0	POOL
927	20	4	1	18	0	PRCA
927	40	4	1	18	0	SWAT
927	30	4	1	18	0	XRAY
928	20	4	1	18	3	APPL
928	90	4	1	18	3	BIKE
928	30	4	1	18	3	BRCA
928	60	4	1	18	3	CAR
928	.	4	1	18	3	DIAB
928	20	4	1	18	3	DOC
928	10	4	1	18	3	FLU
928	0	4	1	18	3	GREY
928	50	4	1	18	3	HRT
928	0	4	1	18	3	NUC
928	.	4	1	18	3	OVCA
928	5	4	1	18	3	PLANE
928	20	4	1	18	3	POOL
928	30	4	1	18	3	PRCA
928	90	4	1	18	3	SWAT
928	10	4	1	18	3	XRAY
929	4	4	1	18	3	APPL
929	78	4	1	18	3	BIKE
929	.	4	1	18	3	BRCA
929	58	4	1	18	3	CAR
929	5	4	1	18	3	DIAB
929	30	4	1	18	3	DOC
929	5	4	1	18	3	FLU
929	0	4	1	18	3	GREY
929	40	4	1	18	3	HRT
929	100	4	1	18	3	NUC
929	.	4	1	18	3	OVCA
929	20	4	1	18	3	PLANE
929	5	4	1	18	3	POOL
929	4	4	1	18	3	PRCA
929	100	4	1	18	3	SWAT
929	45	4	1	18	3	XRAY
930	5	4	1	18	0	APPL
930	30	4	1	18	0	BIKE
930	.	4	1	18	0	BRCA
930	20	4	1	18	0	CAR
930	20	4	1	18	0	DIAB
930	50	4	1	18	0	DOC
930	15	4	1	18	0	FLU
930	10	4	1	18	0	GREY
930	30	4	1	18	0	HRT
930	30	4	1	18	0	NUC
930	.	4	1	18	0	OVCA
930	20	4	1	18	0	PLANE
930	20	4	1	18	0	POOL
930	50	4	1	18	0	PRCA
930	80	4	1	18	0	SWAT
930	80	4	1	18	0	XRAY
931	10	4	0	21	2	APPL
931	5	4	0	21	2	BIKE
931	80	4	0	21	2	BRCA
931	10	4	0	21	2	CAR
931	90	4	0	21	2	DIAB
931	20	4	0	21	2	DOC
931	30	4	0	21	2	FLU
931	60	4	0	21	2	GREY
931	79	4	0	21	2	HRT
931	90	4	0	21	2	NUC
931	80	4	0	21	2	OVCA
931	20	4	0	21	2	PLANE
931	0	4	0	21	2	POOL
931	.	4	0	21	2	PRCA
931	90	4	0	21	2	SWAT
931	90	4	0	21	2	XRAY
932	2	4	0	19	3	APPL
932	10	4	0	19	3	BIKE
932	5	4	0	19	3	BRCA
932	10	4	0	19	3	CAR
932	2	4	0	19	3	DIAB
932	20	4	0	19	3	DOC
932	40	4	0	19	3	FLU
932	0	4	0	19	3	GREY
932	1	4	0	19	3	HRT
932	100	4	0	19	3	NUC
932	50	4	0	19	3	OVCA
932	2	4	0	19	3	PLANE
932	2	4	0	19	3	POOL
932	.	4	0	19	3	PRCA
932	69	4	0	19	3	SWAT
932	60	4	0	19	3	XRAY
933	10	4	1	21	0	APPL
933	20	4	1	21	0	BIKE
933	10	4	1	21	0	BRCA
933	20	4	1	21	0	CAR
933	20	4	1	21	0	DIAB
933	20	4	1	21	0	DOC
933	.	4	1	21	0	FLU
933	10	4	1	21	0	GREY
933	0	4	1	21	0	HRT
933	10	4	1	21	0	NUC
933	.	4	1	21	0	OVCA
933	10	4	1	21	0	PLANE
933	20	4	1	21	0	POOL
933	10	4	1	21	0	PRCA
933	60	4	1	21	0	SWAT
933	70	4	1	21	0	XRAY
934	2	4	1	21	3	APPL
934	1	4	1	21	3	BIKE
934	1	4	1	21	3	BRCA
934	25	4	1	21	3	CAR
934	1	4	1	21	3	DIAB
934	1	4	1	21	3	DOC
934	1	4	1	21	3	FLU
934	14	4	1	21	3	GREY
934	1	4	1	21	3	HRT
934	1	4	1	21	3	NUC
934	.	4	1	21	3	OVCA
934	1	4	1	21	3	PLANE
934	1	4	1	21	3	POOL
934	20	4	1	21	3	PRCA
934	1	4	1	21	3	SWAT
934	2	4	1	21	3	XRAY
935	10	4	1	18	0	APPL
935	30	4	1	18	0	BIKE
935	0	4	1	18	0	BRCA
935	30	4	1	18	0	CAR
935	0	4	1	18	0	DIAB
935	70	4	1	18	0	DOC
935	10	4	1	18	0	FLU
935	20	4	1	18	0	GREY
935	0	4	1	18	0	HRT
935	70	4	1	18	0	NUC
935	.	4	1	18	0	OVCA
935	5	4	1	18	0	PLANE
935	50	4	1	18	0	POOL
935	0	4	1	18	0	PRCA
935	80	4	1	18	0	SWAT
935	50	4	1	18	0	XRAY
936	10	4	1	19	0	APPL
936	50	4	1	19	0	BIKE
936	0	4	1	19	0	BRCA
936	10	4	1	19	0	CAR
936	0	4	1	19	0	DIAB
936	20	4	1	19	0	DOC
936	23	4	1	19	0	FLU
936	2	4	1	19	0	GREY
936	0	4	1	19	0	HRT
936	80	4	1	19	0	NUC
936	.	4	1	19	0	OVCA
936	20	4	1	19	0	PLANE
936	15	4	1	19	0	POOL
936	0	4	1	19	0	PRCA
936	70	4	1	19	0	SWAT
936	40	4	1	19	0	XRAY
937	45	4	1	18	0	APPL
937	40	4	1	18	0	BIKE
937	0	4	1	18	0	BRCA
937	70	4	1	18	0	CAR
937	0	4	1	18	0	DIAB
937	40	4	1	18	0	DOC
937	0	4	1	18	0	FLU
937	65	4	1	18	0	GREY
937	60	4	1	18	0	HRT
937	100	4	1	18	0	NUC
937	.	4	1	18	0	OVCA
937	10	4	1	18	0	PLANE
937	10	4	1	18	0	POOL
937	65	4	1	18	0	PRCA
937	65	4	1	18	0	SWAT
937	45	4	1	18	0	XRAY
938	45	4	1	18	0	APPL
938	40	4	1	18	0	BIKE
938	0	4	1	18	0	BRCA
938	10	4	1	18	0	CAR
938	0	4	1	18	0	DIAB
938	40	4	1	18	0	DOC
938	0	4	1	18	0	FLU
938	65	4	1	18	0	GREY
938	60	4	1	18	0	HRT
938	100	4	1	18	0	NUC
938	.	4	1	18	0	OVCA
